GameID,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,LeagueIndex
5197,16,28,720,151.5426,0.012841833,0.000369549,6,0.003510717,23.0464,65.4474,4.5461,9,0.00099316,4,5
5199,18,2,300,75.2184,0.001078461,0.000431385,5,0.003704832,32.9072,56.7397,3.5616,20,0.00081202,7,3
5200,19,28,130,145.332,0.002261125,0.000263567,3,0.003634447,32.7969,50.8244,7.0496,18,0.0011652,6,3
5202,24,14,500,61.0716,0.001607233,0.000125565,2,0.00258664,37.7647,77.3592,3.7573,14,0.00065294,4,4
5206,17,6,650,111.8142,0.002239299,9.43E-05,3,0.003170375,54.6866,63.9405,5.8736,20,0.0012847,7,4
5207,20,10,400,186.8004,0.008304448,0.000541595,9,0.005370812,21.2323,40.2958,5.0269,20,0.0011554,10,4
5209,27,8,800,170.1816,0.009748966,0.000670416,7,0.003882826,26.6442,40.6043,5.6906,23,0.00051212,6,5
5213,16,10,1000,114.6312,0.002563866,0.000276345,7,0.003438959,44.0359,63.3393,5.5848,23,0.0015967,6,4
5215,23,24,900,65.8242,0.000825744,9.62E-05,0,0.003383145,61.0546,73.0427,3.4242,28,0.00080971,6,4
5220,24,4,200,106.839,0.001347068,0.000528262,7,0.003803487,32.1958,64.3889,4.7778,18,0.0015848,5,5
5224,18,14,700,184.6602,0.006265158,0.000606306,10,0.004373484,23.5407,44.3919,7.0055,31,0.0027486,11,5
5227,20,20,50,138.3864,0.004214346,0.000586101,10,0.004702763,24.881,48.4985,4.5638,23,0.00082333,5,6
5229,35,10,500,89.742,0.001939255,0.000382388,7,0.001939255,33.5035,91.7746,8.0634,23,0.0014749,6,4
5230,17,6,500,92.532,0.004360677,0.000383156,3,0.002645599,47.2778,63.6966,5.2828,12,0.0012407,6,5
5233,18,16,630,122.523,0.002787638,0.000491936,8,0.003916197,30.8444,51.7635,5.2537,21,0.0006945,5,4
5235,21,4,400,121.992,0.005462168,0.000433345,10,0.003315596,38.9756,54.541,5.3191,21,0.00085661,6,5
5241,23,10,400,121.818,0.004400671,0.000628667,3,0.003772003,34.3497,57.2778,5.0139,15,0.00065486,6,4
5243,25,12,150,106.1208,0.001381281,0.000200699,4,0.003506328,34.4054,52.5791,5.3805,18,0.0012514,9,4
5244,17,28,400,71.8272,0.000288203,4.80E-05,2,0.002705905,64.5238,83.5976,4.8521,25,0.0011848,6,3
5245,26,20,50,57.3438,0.00092819,0.000498053,5,0.003644843,27.775,79.0559,2.8075,10,0.00065652,6,3
5246,19,16,2200,92.5428,0.002497244,0.000584639,8,0.003248923,32.3093,67.3111,4.8972,25,0.00077673,11,6
5247,23,12,1000,101.2134,0.003072697,0.000176999,6,0.00396477,36.5868,61.3214,4.0839,29,0.0005664,7,6
5256,21,24,200,114.8046,0.002825252,0.000292267,5,0.002769582,30.8283,84.9447,6.8593,17,0.00068196,5,4
5262,20,28,1350,97.2672,0.003125337,0.000493947,6,0.003484571,40.2067,57.7423,4.4588,23,0.00077235,9,5
5263,27,6,700,196.0464,0.016152615,0.000372434,7,0.004055396,40.6689,47.483,5.1701,25,0.001007,6,5
5264,23,10,500,216.3588,0.014675281,0.000496032,4,0.003024584,13.253,46.112,8.42,25,0.0007501,6,5
5268,21,16,1000,215.1456,0.008820021,0.000619351,9,0.007191357,21.2077,31.815,4.2903,41,0.0038193,8,6
5271,19,10,300,103.4796,0.00220417,0.000526783,0,0.004283576,39.3766,56.5049,4.068,22,0.0010536,6,5
5272,20,16,1940,166.4838,0.006283366,0.000377947,3,0.003614116,46.2033,49.2549,6.6209,23,0.0017834,5,5
5275,30,24,730,52.1334,0.000372801,0.000198827,0,0.002485337,52.8081,80.28,3.87,7,0.0003728,4,5
5283,17,12,640,116.6142,0.004344588,0.00041377,5,0.003668763,50.0981,65.2932,5.0451,19,0.0011999,7,3
5284,26,6,500,42.408,0.000649886,0.000285316,5,0.002678798,65.4524,94.8639,2.8757,21,0.00079254,7,3
5285,19,20,250,182.625,0.008039691,0.000507598,4,0.00397891,20.4959,38.93,6.6749,24,0.0010152,7,5
5289,16,28,2500,185.3424,0.01090856,0.000917737,5,0.004505256,28.0093,44.2593,5.3333,31,0.00080302,6,7
5295,22,10,600,108.5394,0.000625385,0.00027681,3,0.00409063,27.8191,56.5213,4.8797,21,0.001015,9,6
5296,24,16,100,60.7014,0.001369401,0.000206348,4,0.00275756,74.6575,87.5918,3.9048,15,0.0016133,5,3
5300,23,4,900,155.0538,0.002533003,0.000441436,3,0.003983436,22.4762,47.2507,6.723,27,0.0012507,9,5
5302,20,10,850,118.551,0.003857042,0.0004954,6,0.003998585,41.3728,58.6667,4.7994,27,0.0007431,8,3
5303,18,42,2200,181.6236,0.01143333,0.000343661,8,0.003952099,33.4899,47.9331,5.7759,26,0.0021281,6,6
5304,21,12,200,62.004,0.001691475,0.000302049,5,0.002899671,58.9289,85.7667,3.5583,14,0.0006041,7,1
5309,20,8,150,123.2898,0.003433895,0.000383849,4,0.00373475,33.8162,54.6222,5.4139,43,0.0016599,7,4
5312,22,8,700,81.3036,0.00269118,0.000479616,6,0.003557154,51.7744,66.397,3.5768,20,0.00053291,6,2
5315,21,30,2000,133.932,0.005061149,0.000504631,3,0.004868202,29.8349,44.561,4.2835,19,0.0014397,7,6
5323,18,28,200,49.7424,0.000365927,0.000137223,6,0.001914582,75.9863,103.1399,4.8191,24,0.00033979,9,1
5325,18,8,550,112.9572,0.002274697,0.000108319,2,0.003628683,22.427,52.0149,5.2575,25,0.0021528,7,5
5326,20,20,16,73.2594,0.000954199,0.000136314,5,0.003866363,52.8103,69.4359,3.2981,21,0.00069396,6,1
5331,17,20,400,108.5178,0.001723871,0.000347866,8,0.004104824,30.2566,57.3936,4.6497,43,0.00079623,11,5
5333,19,14,2300,134.586,0.00588384,0.000898725,6,0.003601921,29.3516,59.6335,5.4425,28,0.0012217,7,6
5335,16,6,500,81.5658,0.00079768,0.000486895,4,0.003377188,59.9754,63.7791,4.3298,31,0.00037812,9,3
5336,20,10,730,62.7834,0.001043131,0.000439213,4,0.002745081,52.5141,80.752,4.052,19,0.00075764,8,4
5339,27,4,600,95.0778,0.001285903,0.000125176,1,0.00310665,43.2059,64.9524,5.3956,21,0.00063726,8,4
5342,21,30,320,174.654,0.012057796,0.000395338,8,0.003774836,37.692,55.9122,5.8834,34,0.0012243,10,5
5343,16,4,420,140.0142,0.001211527,6.47E-05,1,0.004041506,33.1101,54.9474,5.9908,23,0.0025895,5,4
5345,16,4,450,196.2258,0.012886397,0.000625269,7,0.005559029,29.5704,39.051,4.4552,36,0.0016218,8,6
5351,26,6,200,147.4176,0.005108594,0.000248132,7,0.004729099,28.9783,48,4.9228,31,0.001372,7,5
5354,21,8,410,96.6828,0.002283978,0.000209289,4,0.003485113,39.7068,60.6475,4.6266,21,0.00087355,8,3
5357,24,12,800,118.4856,0.004059052,0.000376128,1,0.004325476,45.44,49.3478,4.2101,26,0.0017866,6,5
5359,24,12,400,153.0948,0.009203169,0.000454334,7,0.004741379,38.67,54.2801,4.0786,21,0.00080382,8,5
5360,23,10,500,170.799,0.016677009,0.000496432,5,0.00288551,50.0541,72.0645,5.414,16,0.0010239,6,5
5365,21,12,600,127.584,0.005964477,0.000620908,4,0.004873184,37.2302,50.332,3.7181,36,0.0007338,9,6
5366,31,10,400,92.7906,0.001371832,0.00024497,2,0.002025085,61.5935,86.7742,8.3548,11,0.0029233,5,3
5367,20,24,960,104.139,0.002533181,0.000142714,4,0.004210076,41.265,58.7797,4.0254,16,0.0013915,4,6
5372,24,12,450,113.7816,0.006169043,0.000663028,0,0.003247876,40.5697,60.7219,4.8343,22,0.00089365,9,4
5374,22,2,80,52.6218,0.000712361,0.000336753,10,0.002551549,50.3673,103.8782,3.6853,17,0.00045332,4,4
5382,16,12,224,91.2678,0.004707237,0.000560737,10,0.002449534,36.9939,73.494,5.241,10,0.00090013,6,5
5384,20,14,500,206.838,0.007998815,0.000827038,7,0.00541895,25.7717,35.9544,5.4533,32,0.0021478,11,4
5386,21,4,200,190.2912,0.00808373,0.000850919,4,0.005828795,28.1951,37.7421,4.7372,26,0.00062401,6,5
5387,26,28,800,145.665,0.004888984,0.000704526,7,0.00352263,30.878,46.3515,6.3212,25,0.0011742,4,6
5388,27,4,110,59.3004,0.000626632,0.000391645,5,0.001906005,51.2778,88.0548,5.6164,10,0.0008094,5,4
5390,21,10,150,95.5446,0.001307603,0.000220228,6,0.003730111,42.5481,60.8413,4.4244,23,0.00097726,7,3
5393,18,6,600,114.0096,0.001781117,0.000314315,5,0.003607136,49.05,52.249,5.2407,24,0.0017212,6,4
5395,18,24,500,168.201,0.008583759,0.00033075,5,0.004457255,34.3688,48.6784,4.947,26,0.0016538,5,6
5398,18,20,900,78.2226,0.001465581,0.000342261,6,0.003448942,41.8265,67.715,3.9389,21,0.00077228,6,4
5400,17,10,650,138.5094,0.006144818,0.000403328,4,0.003788118,34.5272,52.977,5.2359,41,0.00087783,6,5
5402,18,28,1800,203.1504,0.006841742,0.000768832,7,0.006902212,24.1203,29.8423,4.2616,27,0.0010107,8,6
5403,21,8,700,156.4614,0.003755092,0.000483707,7,0.004964359,24.2674,43.5795,5.1615,18,0.0021894,7,6
5405,17,24,800,170.9808,0.014421203,0.000736218,4,0.003031484,31.1685,64.4143,6.6893,31,0.0011368,10,5
5406,24,8,500,117.615,0.003243485,0.000587183,7,0.003662901,30.1149,50.4122,5.1031,24,0.0012722,5,6
5407,21,56,1400,142.4454,0.00438925,0.000644866,7,0.006219837,23.9062,35.4515,3.597,20,0.00074888,7,6
5412,18,12,730,85.1244,0.000907705,0.000212919,4,0.003529966,64.0255,61.5746,4.3302,30,0.0015465,6,3
5413,18,20,800,135.6042,0.002107002,0.000204203,4,0.004074775,30.8676,41.9863,5.5991,25,0.00072399,8,4
5421,19,10,500,113.9034,0.002536815,0.000525925,3,0.003526791,31.7876,54.8421,5.2982,15,0.0012684,5,5
5422,26,2,150,57.4362,0.000855947,0.00036457,4,0.002853158,46.9721,86.8444,3.65,24,0.00088765,6,4
5424,23,8,300,61.4772,0.002674112,0.000334264,1,0.002310354,71.641,105.9574,4.1277,32,0.00088482,5,2
5431,17,12,900,158.1228,0.007054058,0.000209527,4,0.004015924,26.4978,62.5043,5.4,23,0.0016762,6,4
5433,30,2,400,66.7578,0.000469268,0.000185525,4,0.00349223,52,76.5875,3.4344,18,0.00043653,5,3
5434,22,6,740,49.7832,0.001134091,0.000341447,6,0.002914492,55.1092,86.9289,2.9791,17,0.00060973,6,2
5435,19,6,150,56.1102,0.000729681,0.000252582,3,0.002076785,30.1918,74.2162,5.2838,11,0.0010945,3,2
5438,25,12,730,109.7556,0.003482663,0.000383553,8,0.004019638,26.2835,51.771,4.2443,24,0.00092053,5,5
5439,21,28,960,215.6448,0.015267072,0.000529259,5,0.005998263,22.6274,33.0226,4.0939,34,0.00044105,7,5
5442,19,4,250,80.5524,0.000516393,0.000122057,5,0.002873024,45.2852,70.8889,5.1634,19,0.00052578,6,2
5446,22,6,400,150.9456,0.003907999,0.000578272,5,0.003553574,23.7158,55.5486,7.0052,30,0.00056894,5,6
5451,19,12,600,127.1154,0.004492496,0.000777547,7,0.004714652,23.3596,47.8953,4.1099,24,0.00055539,5,3
5453,18,36,1100,160.32,0.007161677,0.000538922,9,0.004347305,33.4033,52.4077,5.4683,29,0.0018683,9,6
5456,16,28,950,109.9092,0.003854136,0.000796769,4,0.005021494,35.1128,46.3616,3.3653,40,0.00098206,7,6
5460,17,10,450,59.0778,0.000384958,0.000222871,4,0.002563012,59.3968,82.1976,4.2292,33,0.00060783,7,4
5461,20,12,551,69.6228,0.002171327,0.000334622,2,0.00333135,52.2774,70.8571,3.4219,27,0.0006395,9,3
5462,24,6,450,102.8244,0.001663381,0.000266962,4,0.003675867,18.7416,58.4358,4.8771,22,0.00080089,5,5
5464,20,8,150,156.8004,0.013478435,0.000665602,5,0.003161608,35.619,71.5368,5.3,23,0.001065,6,4
5469,17,6,400,127.854,0.010442437,0.000302054,5,0.003739716,33.8069,61.8462,3.6654,19,0.00097808,7,5
5472,17,14,450,85.1622,0.002521125,0.000512919,6,0.003651285,38.9021,63.2667,3.8238,26,0.0008085,8,6
5473,19,10,450,104.0328,0.003560103,0.000486149,6,0.003560103,35.7979,71.1429,4.7416,30,0.0005385,6,4
5475,17,6,1000,165.6588,0.007632991,0.000390768,5,0.004259365,25.816,37.6391,5.5291,26,0.00096389,7,6
5476,23,10,400,75.6648,0.00187918,0.000428343,5,0.002901675,39.7703,76.2857,4.4095,20,0.0015061,7,6
5483,23,20,216,54.405,0.002137069,0.000356178,1,0.002255795,37.6634,96.2237,3.8487,25,0.00059363,8,1
5487,22,16,1000,179.5776,0.005425374,0.000865587,9,0.005487202,22.1695,36.2141,4.9831,25,0.0019012,8,6
5488,27,8,700,114.906,0.00116876,0.000387197,10,0.004338037,32.9073,51.8678,4.757,26,0.00069552,10,5
5489,19,10,600,141.8994,0.003864103,0.000663641,4,0.003575099,32.8288,55.7605,7.1467,27,0.001445,6,6
5490,35,8,250,49.4076,0.000546134,0.000172463,4,0.002242024,54.3226,85.4103,4.0577,15,0.00060362,3,1
5491,20,4,200,108.8298,0.004171585,0.000402404,5,0.003514326,48.5057,64.3511,4.6832,19,0.00077798,6,5
5493,22,6,800,110.7324,0.000975968,0.000367573,1,0.003244778,41.8353,70.6719,6.2891,15,0.00048165,7,3
5495,19,10,150,107.481,0.004626774,0.000413975,2,0.004578071,56.0142,47.9645,3.2128,43,0.00071431,7,6
5497,20,10,300,129.2286,0.003918611,0.000809478,5,0.003661049,28.9697,56,5.598,16,0.00077268,6,5
5498,22,14,800,194.523,0.0114847,0.001114469,6,0.004590102,23.5868,53.0535,5.3827,21,0.00153,5,6
5503,23,8,600,102.0012,0.003151978,0.00046581,5,0.004005962,43.4086,55.4574,3.9922,20,0.00085398,7,4
5504,21,20,600,113.85,0.001264045,0.000365169,5,0.004747191,25.8571,46.3905,4.3077,14,0.00075843,5,5
5508,19,12,225,67.6524,0.001213057,0.000398697,8,0.003011435,34.7232,79.4254,4.0169,27,0.00054291,6,3
5510,22,16,600,96.9738,0.002121969,0.000504468,5,0.003955671,33.8012,50.7692,4.1073,28,0.00035233,8,5
5515,17,28,1344,183.2838,0.009559676,0.000488847,0,0.004761732,26.7634,38.6008,5.2205,20,0.00063369,7,6
5517,20,6,100,157.8264,0.006406495,0.000521648,6,0.005037167,23.013,37.3592,4.6472,23,0.00094549,8,5
5519,19,24,300,184.35,0.008255934,0.000588235,2,0.003570691,21.7159,45.1908,7.7457,31,0.0024149,10,6
5520,22,24,2000,179.8236,0.014837439,0.000484011,6,0.003671807,38.5388,49.4909,5.2318,22,0.0013185,7,6
5521,16,10,500,99.4266,0.001700202,8.43E-05,3,0.003006969,35.3427,54.6168,5.7009,17,0.00081497,7,4
5522,20,6,400,94.986,0.002243465,0.000571317,5,0.003790201,26.214,60.7059,4.0956,19,0.00059919,6,5
5525,23,42,130,84.0648,0.002710299,0.00037643,6,0.004630094,36.3478,57.3225,2.9295,28,0.00077796,6,4
5527,22,12,250,99.5784,0.001066098,0.000237968,3,0.003655193,31.3003,58.5833,4.763,18,0.00046642,5,2
5532,16,48,1500,246.2046,0.009355456,0.000736548,7,0.005969918,24.1562,29.0476,6.2489,21,0.0013051,7,6
5533,22,20,800,85.3884,0.001187702,0.000380961,3,0.002980459,26.9697,58.0752,5.0827,15,0.0010981,4,4
5535,21,36,700,118.1028,0.002761072,0.000492072,4,0.003061782,40.1256,68.7679,6.558,20,0.0011345,7,3
5536,28,4,500,110.0514,0.001999012,0.000258299,7,0.003604959,20.9125,59.7259,5.3832,24,0.00085351,8,4
5538,25,2,120,160.9968,0.009308807,0.00041806,5,0.003511706,28.256,45.4921,5.9524,14,0.00078038,4,5
5541,21,12,900,67.4568,0.002910188,0.000722236,10,0.002952672,38.087,65.6403,3.2734,11,0.00097714,5,3
5543,16,8,1200,207.492,0.009814719,0.000615444,3,0.005474216,29.5476,32.3314,5.0296,23,0.0012309,4,6
5545,19,16,500,176.0322,0.009675064,0.000404214,7,0.003181557,30.1893,62.1803,7.668,22,0.0022558,6,4
5547,17,10,350,146.7372,0.00661136,0.000268985,4,0.003567586,27.4263,55.0952,5.9048,19,0.00126,5,5
5548,27,12,450,120.432,0.005295349,0.000667557,6,0.003554289,24.8753,59.7259,5.0279,21,0.0006856,9,4
5551,21,10,500,113.7714,0.002978397,0.000489781,7,0.003931484,31.2703,56.9024,4.6633,18,0.00055597,7,5
5557,20,12,750,82.7184,0.001249014,0.00026295,6,0.002918748,44,84.2703,4.9865,16,0.001696,6,4
5558,23,2,300,77.241,0.000565349,0.000130465,2,0.003450075,32.5401,63.2941,4.1176,26,0.00068132,4,1
5561,18,10,600,146.2686,0.005479121,0.000345686,1,0.004614906,23.6992,50.382,4.7865,17,0.00091607,7,6
5563,25,10,400,119.6682,0.00250857,0.000623247,7,0.004612029,22.3864,48.5541,4.2838,26,0.0007479,6,6
5564,16,8,1000,149.6658,0.00829669,0.000829669,6,0.00240604,23.8261,58.8966,8.181,11,0.00058077,7,4
5566,21,24,450,171.9984,0.015301182,0.000629479,3,0.003728453,39.1111,51.4545,4.5779,15,0.00087159,6,4
5567,22,4,500,102.8136,0.001001648,0.00046806,2,0.003154722,31.0952,61.3294,5.8249,17,0.00087995,7,4
5568,24,8,400,125.5464,0.002313022,0.000387202,4,0.004401875,23.7309,41.3426,4.8588,30,0.00097819,11,6
5570,17,6,500,108.8802,0.003109259,0.000450843,5,0.003824389,33.4041,51.6098,4.5122,18,0.00071513,8,4
5571,21,6,250,112.1898,0.001841885,0.000341907,4,0.003987074,38.0609,62.0526,4.8797,31,0.0010478,10,5
5572,27,28,90,95.4924,0.002030649,0.000473818,4,0.003438566,44.3004,77.0709,4.5827,31,0.0021931,8,3
5576,21,12,650,101.5134,0.001789906,0.000264085,5,0.002376761,26.4,69.1852,7.0741,13,0.00093897,4,4
5580,22,20,840,121.7388,0.004215216,0.000719671,4,0.004061001,45.7288,48.4051,4.6414,22,0.0013023,7,6
5582,22,4,200,146.9604,0.004028371,0.000378736,5,0.004579259,29.0754,44.7018,5.1404,25,0.00068861,6,5
5586,27,8,850,112.0422,0.002574744,0.000403505,8,0.003199216,40.7229,63.8438,6.3063,32,0.00096073,10,4
5596,17,20,650,105.8082,0.001766513,0.000197498,6,0.003335528,46.2706,67.9737,5.4079,30,0.00085583,8,3
5597,16,12,300,75.3048,0.001202415,6.40E-05,3,0.002737413,65.1643,89.7196,4.3879,30,0.00099775,7,3
5599,23,8,750,92.0592,0.000645762,0.000165195,2,0.00342404,45.9736,68.0877,4.6535,17,0.0030937,8,5
5600,17,10,130,84.5232,0.000562736,0.000163375,2,0.002069416,30.0885,75.7544,7.5263,9,0.00098025,4,5
5604,16,28,500,201.435,0.008215584,0.000379712,7,0.004234363,32.7302,46.9022,6.8641,29,0.0018755,8,7
5605,19,12,700,216.0318,0.012868057,0.000487955,5,0.005576623,23.7093,34.03,4.8275,27,0.0019379,7,6
5610,22,10,18000,152.2374,0.011983053,0.000205514,1,0.003351461,52.1896,63.9811,4.9575,19,0.00067978,5,4
5612,16,10,400,118.8012,0.002243877,0.000288499,7,0.003798564,32.9322,60.6414,5.2194,13,0.0020676,7,3
5614,16,12,240,113.6718,0.003811013,0.000317584,1,0.003078126,38.7888,56.8571,5.746,22,0.0013558,6,2
5616,26,6,235,80.8398,0.002230628,0.000400058,7,0.003067113,28.9365,64.5534,4.4862,25,0.00081224,8,4
5617,22,10,730,77.316,0.002594262,0.000620142,10,0.003700182,39.0252,63.3855,3.4246,26,0.00084753,9,6
5618,22,42,900,126.7926,0.003584473,8.74E-05,3,0.003633043,46.6702,65.6578,5.5455,28,0.0011657,9,3
5620,29,10,1200,58.5948,0.001361636,0.000298441,4,0.002033127,36.3704,90.3119,5.0917,14,0.00096993,6,5
5622,18,8,30,85.9248,0.00093985,5.08E-05,0,0.002057509,51.8,65.2346,7.4321,11,0.0023369,5,2
5623,20,10,750,137.1996,0.004746109,0.000318959,1,0.005116101,39.37,47.7706,3.7656,24,0.0016076,5,4
5625,29,2,150,85.6284,0.001722537,0.000305414,5,0.00274873,48.6682,84.1333,5.3689,31,0.00040315,10,2
5627,34,8,500,63.9402,0.000332158,5.11E-05,3,0.00288722,43.1467,73.6106,4.0752,19,0.00043436,3,4
5629,18,28,1000,86.0208,0.0002525,0.00017675,2,0.002322998,19.5165,62.3043,7.0217,15,0.000707,6,5
5634,20,16,1100,131.0622,0.003482122,0.000385604,3,0.003715822,31.2555,56.956,5.7233,32,0.001262,6,5
5637,16,14,300,142.7892,0.009666377,0.000590589,10,0.002952946,46.1311,63.4449,5.8204,20,0.00072317,6,3
5640,26,24,1000,219.669,0.010870721,0.000956836,5,0.004412077,14.3273,43.9036,6.6988,16,0.0017542,5,7
5643,22,10,250,109.5276,0.003235148,0.000486403,4,0.003698928,35.9018,50.1529,4.7645,30,0.00078051,9,4
5644,21,16,600,192.6942,0.012679242,0.000481186,4,0.003657011,26.6225,45.2895,6.4013,11,0.0012992,3,6
5649,21,6,110,126.0846,0.002342627,0.000172463,3,0.004340328,39.0033,47.351,4.6887,18,0.0017534,6,5
5653,27,6,750,165.1536,0.00624242,0.000329957,7,0.003620604,29.0765,52.0887,6.9015,23,0.0012217,9,6
5654,21,20,700,86.6694,0.001243918,0.000146343,4,0.002936011,31.8375,61.3209,5.4517,29,0.0010701,7,2
5655,32,8,400,75.0612,0.00086584,0.000706343,1,0.003451969,50.9934,66.2838,3.8119,22,0.0011962,6,3
5657,26,10,600,60.1284,0.001024047,9.64E-05,3,0.002831189,61.4359,76.3234,3.7191,15,0.00072286,8,4
5658,21,12,400,134.421,0.005314673,0.000232517,4,0.002579831,30.1034,68.721,8.0644,16,0.00084149,5,6
5663,19,20,350,34.278,0.000556815,0.000185605,4,0.002197953,118.1607,93.2089,2.7156,21,0.00066427,6,1
5666,18,10,250,43.1106,0.001389747,0.000352952,0,0.001720639,66.8571,109.8462,4,16,0.0007059,3,3
5668,23,6,100,54.915,0.000126382,0.000110585,5,0.002590837,36.0245,83.6829,4.0183,20,0.00036335,4,2
5669,23,4,500,56.6634,0.000728499,5.20E-05,3,0.003611273,53.7803,70.4899,2.83,19,0.00068687,9,3
5670,26,12,400,38.943,0.000749604,0.0003253,5,0.002545825,64.8939,85.1556,2.6722,16,0.00057988,7,4
5671,16,8,745,137.0124,0.002921771,0.000355051,5,0.003735428,29.4921,51.802,6.1584,26,0.00088023,9,4
5673,21,12,600,216.4152,0.018708054,0.00057047,5,0.005167785,37.9935,43.7532,4.013,32,0.0011242,6,4
5674,20,12,200,132.3936,0.00542162,0.000311904,9,0.003834581,42.5036,59.0909,5.1699,34,0.0015137,8,2
5675,22,6,600,129.4044,0.002029673,0.000310421,7,0.004250374,27.4972,52.7566,5.2566,23,0.00073227,6,5
5678,26,4,750,108.9084,0.001673211,0.000557737,4,0.003212565,22.3497,50.9444,5.75,19,0.00078083,3,5
5681,17,20,900,184.5996,0.011197872,0.000622104,4,0.003389394,20.6115,50.6835,6.9684,11,0.00094388,4,5
5684,23,4,200,156.3168,0.00957945,0.000449406,8,0.003737168,30.5143,57.5696,5.6076,22,0.0019514,8,5
5685,24,20,400,96.6942,0.001333775,0.000284118,5,0.003669855,59.4397,71.9914,5.372,38,0.00095495,8,4
5688,29,32,500,85.2774,0.000609979,0.000106746,1,0.003080395,53.4194,72.901,5.104,33,0.00063285,8,3
5691,16,32,50,42.3318,0.001605851,0.000377847,5,0.002617942,89.3057,79.1959,2.3969,25,0.0010256,6,1
5692,21,20,300,169.6308,0.008298495,0.000731605,5,0.002842809,28.1481,50.2353,8.4338,12,0.00052258,5,6
5693,28,24,100,63.8712,0.000153388,6.57E-05,4,0.002180296,61.0505,99.0955,5.6432,25,0.0011066,5,2
5697,30,14,650,193.6908,0.006391656,0.000215669,6,0.003254647,36.6303,42.0964,9.2169,17,0.0011372,5,5
5698,20,28,100,99.6072,0.003800532,0.000306769,3,0.003289249,35.125,65.3886,4.5285,17,0.0010737,6,4
5702,24,16,300,195.8406,0.009664551,0.000517941,3,0.004837785,18.7763,35.5444,5.6469,25,0.0010249,7,5
5704,18,6,200,144.675,0.002782646,0.000315162,9,0.005811272,28.196,42.4286,3.9802,26,0.00080712,4,5
5707,28,4,160,73.9896,0.000961768,0.000238314,5,0.003140639,46.8152,66.7425,4.2276,23,0.00049365,6,2
5708,23,10,600,143.4306,0.00718019,0.000418633,5,0.004389303,32.7768,44.7746,4.5491,25,0.00088801,7,5
5710,24,16,120,78.1602,0.000201023,5.58E-05,4,0.00399254,37.5574,58.7748,3.6769,26,0.00049139,5,2
5711,30,12,730,168.7188,0.012028693,6.47E-05,0,0.00284856,30.5205,67.1091,7.0045,19,0.0024731,5,4
5713,21,6,840,195.7626,0.011778242,0.000604925,7,0.005385017,27.5232,43.4537,4.5595,27,0.0020994,7,5
5717,22,12,500,89.919,0.001565635,0.000714416,3,0.002842464,34.2581,70.2246,5.4118,17,0.0013072,2,4
5718,24,10,400,75.9876,0.001379861,0.000354043,6,0.003994335,44.8929,54.8818,3.2364,23,0.00084426,7,3
5720,28,16,160,46.7214,0.000807219,0.000325391,4,0.002546806,61.0542,87.8821,3.0344,25,0.00037545,6,4
5729,18,4,300,83.4336,0.003540278,0.000502254,6,0.003466778,53.7872,63.2226,3.7067,24,0.00099226,8,5
5732,22,2,300,112.4274,0.00577238,0.000327511,3,0.003316048,41.2893,55.786,4.786,17,0.00085972,8,5
5735,23,30,450,183.7728,0.005863238,0.000447396,6,0.005266711,26.197,37.699,5.2042,27,0.0013814,9,5
5737,21,12,100,81.9276,0.002467744,0.000277275,4,0.002587896,82.5376,93.1143,5.1,26,0.00047137,7,3
5738,16,14,450,52.644,0.000538144,0.000107629,3,0.001958843,34.8889,107.033,4.989,13,0.00045204,4,1
5747,18,8,400,62.1354,0.000581945,0.000109115,4,0.00323707,70.1017,72.5843,3.5,24,0.0014367,7,2
5748,18,28,530,88.323,0.002569506,0.000240314,4,0.003456818,47.3333,63.1444,4.0695,13,0.0011646,3,5
5750,16,2,450,177.8478,0.007291796,0.000798995,8,0.004219933,27.6169,52.3456,6.0754,32,0.0013498,9,4
5751,21,6,500,124.1958,0.004759591,0.000485964,1,0.002858613,46.4322,74.7,6.53,14,0.0010148,5,4
5753,22,28,1000,197.8584,0.009830322,0.000622539,6,0.004719713,26.5969,48.2209,5.865,32,0.0014912,8,6
